assists,birth_date,bonus,bps,can_select,can_transact,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,clean_sheets_per_90,clearances_blocks_interceptions,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,defensive_contribution,defensive_contribution_per_90,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,expected_assists,expected_assists_per_90,expected_goal_involvements,expected_goal_involvements_per_90,expected_goals,expected_goals_conceded,expected_goals_conceded_per_90,expected_goals_per_90,first_name,form,form_rank,form_rank_type,goals_conceded,goals_conceded_per_90,goals_scored,has_temporary_code,ict_index,ict_index_rank,ict_index_rank_type,id,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,now_cost,now_cost_rank,now_cost_rank_type,opta_code,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,points_per_game_rank,points_per_game_rank_type,recoveries,red_cards,region,removed,saves,saves_per_90,scout_risks,second_name,selected_by_percent,selected_rank,selected_rank_type,special,squad_number,starts,starts_per_90,status,tackles,team,team_code,team_join_date,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards
2,2000-07-27,0,113,True,True,50,50,3,0.17,61,226182,None,,0,0,-1,1,140.8,158,38,98,5.58,None,,0,2,0.9,0.9,0,0.93,0.05,2.08,0.12,1.15,22.66,1.29,0.07,Jayden,1.8,214,83,30,1.71,0,False,45.9,194,65,342,False,209.4,194,78,1580,Calf injury - 50% chance of playing,2026-01-04T21:30:12.521247Z,44,517,107,p226182,0,0,None,0,,226182.jpg,2.4,252,98,82,0,241,False,0,0.0,[],Bogle,0.2,400,146,False,None,18,1.03,d,37,11,2,2024-07-20,108.0,177,37,45,25903,34,33058,1219,0.4,10.2,Bogle,4
1,1999-08-11,3,200,True,True,100,100,3,0.17,144,222694,None,,0,0,-2,2,104.2,202,51,164,9.07,None,,0,2,4.7,4.7,2,0.43,0.02,2.49,0.13,2.06,25.68,1.42,0.11,Pascal,4.7,35,10,31,1.71,0,False,67.1,103,31,343,False,397.4,52,25,1628,,2025-10-23T13:30:08.346349Z,43,567,129,p222694,0,0,3,0,,222694.jpg,3.1,169,67,71,0,152,False,0,0.0,[],Struijk,0.4,280,105,False,None,18,1.0,a,20,11,2,2018-04-12,170.0,113,18,58,53056,6287,58129,1253,1.1,13.5,Struijk,3
2,1999-02-05,2,150,True,True,100,100,1,0.09,86,434752,None,,0,0,-1,1,37.7,332,112,100,9.16,None,,0,2,3.8,3.8,3,0.50,0.05,0.98,0.09,0.48,16.90,1.55,0.04,Jaka,3.8,72,24,18,1.65,1,False,43.5,207,68,344,False,268.4,152,66,982,,2025-07-21T10:00:04.901206Z,39,733,213,p434752,0,0,None,0,,434752.jpg,3.6,107,40,38,0,195,False,0,0.0,[],Bijol,0.6,234,88,False,None,11,1.01,a,14,11,2,2025-06-23,129.0,150,27,43,89912,4862,39942,1815,1.0,11.0,Bijol,1
0,1999-03-22,0,31,True,True,75,100,1,0.55,14,437738,None,,0,0,-2,2,4.9,417,153,16,8.78,None,,0,2,1.1,1.5,1,0.01,0.01,0.01,0.01,0.00,3.64,2.0,0.0,Sebastiaan,1.5,245,91,2,1.1,0,False,3.5,433,159,345,False,24.6,413,157,164,Hip injury - 75% chance of playing,2026-01-11T22:30:10.606564Z,38,775,242,p437738,0,0,None,0,,437738.jpg,2.2,277,106,2,0,21,False,0,0.0,[],Bornauw,0.1,448,164,False,None,2,1.1,d,2,11,2,2025-07-01,6.0,392,145,11,13424,362,11467,329,0.4,2.9,Bornauw,0
0,1993-09-16,0,-2,True,True,None,None,0,0.0,0,113564,None,,0,0,-2,2,0.0,469,172,0,0.0,None,,0,2,0.0,0.0,0,0.00,0.0,0.00,0.0,0.00,0.79,10.16,0.0,Sam,0.0,405,146,1,12.86,0,False,0.0,482,173,346,False,0.0,479,173,7,,None,38,766,233,p113564,0,0,None,0,,113564.jpg,1.0,423,155,0,0,241,False,0,0.0,[],Byram,0.2,371,135,False,None,0,0.0,a,0,11,2,2023-08-05,0.0,428,161,1,21519,132,30602,288,0.0,0.3,Byram,0
0,1999-04-29,8,197,True,True,100,100,3,0.16,82,243526,None,,0,0,-2,2,301.6,53,8,128,6.62,None,,0,2,2.7,2.7,0,1.89,0.1,2.78,0.15,0.90,26.83,1.39,0.05,Gabriel,2.7,149,56,33,1.71,0,False,75.1,83,16,347,False,334.4,98,44,1740,,2025-10-25T09:30:08.635945Z,38,771,238,p243526,1,0,None,0,,243526.jpg,2.3,266,104,80,0,206,False,0,0.0,[],Gudmundsson,4.1,86,32,False,None,20,1.03,a,46,11,2,2025-07-08,114.0,166,33,49,813520,14393,646087,9441,0.7,12.9,Gudmundsson,2
0,1997-10-22,5,193,True,True,100,50,2,0.11,132,214225,None,,0,0,-1,1,60.2,286,93,150,8.18,None,,1,2,1.0,0.5,1,0.16,0.01,1.09,0.06,0.93,26.84,1.46,0.05,Joe,1.0,279,100,35,1.91,2,False,63.9,116,38,348,False,424.2,45,21,1650,,2025-12-28T21:30:08.770296Z,39,728,210,p214225,0,0,None,0,,214225.jpg,3.1,166,64,51,0,244,False,0,0.0,[],Rodon,3.4,99,38,False,None,19,1.04,a,18,11,2,2024-07-02,154.0,124,21,58,946239,6124,808170,10308,0.3,14.9,Rodon,1
0,1999-12-07,0,0,False,True,0,0,0,0,0,492368,None,,0,0,0,0,0.0,558,214,0,0,None,,0,2,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Isaac,0.0,494,190,0,0,0,False,0.0,566,213,349,False,0.0,563,213,0,has joined Werder Bremen on loan for the rest of the season.,2025-09-02T12:00:32.361624Z,40,673,174,p492368,0,0,None,0,,492368.jpg,0.0,574,214,0,0,207,False,0,0,[],Schmidt,0.1,531,194,False,None,0,0,u,0,11,2,2024-08-30,0.0,521,207,0,788,0,15611,36,0.0,0.0,Schmidt,0
6,2000-10-22,5,305,True,True,None,None,4,0.29,16,427637,None,,0,0,-1,1,273.5,69,54,115,8.33,None,,2,3,6.0,6.0,14,2.51,0.18,5.36,0.39,2.85,18.99,1.38,0.21,Brenden,6.0,17,8,19,1.38,4,False,94.0,45,33,350,False,332.6,100,33,1242,,None,54,168,104,p427637,0,0,None,0,,427637.jpg,4.2,59,25,68,0,229,False,0,0.0,[],Aaronson,0.5,253,85,False,None,14,1.01,a,31,11,2,2022-07-01,334.0,39,23,84,84536,39673,37580,2406,1.1,15.6,Aaronson,1
2,2003-11-05,0,84,True,True,100,100,1,0.28,9,492859,None,,0,0,-3,3,73.1,252,154,37,10.5,None,,0,3,1.3,1.3,1,0.51,0.14,0.73,0.2,0.22,7.86,2.23,0.06,Wilfried,1.3,259,114,10,2.84,0,False,15.9,350,166,351,False,57.8,370,163,317,,2025-09-18T14:30:08.147956Z,52,217,134,p492859,0,0,None,0,,492859.jpg,1.6,372,167,14,0,106,False,0,0.0,[],Gnonto,0.1,486,169,False,None,4,1.14,a,14,11,2,2022-09-01,27.0,327,172,19,8178,133,38732,171,0.2,3.7,Gnonto,2
0,1996-11-20,0,51,True,True,100,100,0,0.0,6,221399,4,,0,0,-4,4,49.4,307,171,24,8.24,None,,0,3,0.2,0.2,0,0.23,0.08,0.51,0.18,0.28,3.82,1.31,0.1,Jack,0.2,395,182,5,1.72,0,False,11.5,378,176,352,False,30.0,405,180,262,,2025-12-02T16:30:09.049722Z,51,230,141,p221399,0,0,None,0,,221399.jpg,1.1,422,190,13,0,241,False,0,0.0,[],Harrison,0.1,551,200,False,None,1,0.34,a,5,11,2,2021-07-02,35.0,312,166,12,5784,180,17136,166,0.0,2.4,Harrison,0
0,1997-11-10,0,50,True,True,0,0,1,0.26,2,200617,None,,0,0,-3,3,95.0,213,135,18,4.66,None,,0,3,0.0,0.0,0,0.56,0.14,1.27,0.32,0.71,8.79,2.27,0.18,Daniel,0.0,743,323,12,3.1,0,False,21.9,318,156,353,False,36.0,398,175,348,Hamstring injury - Expected back 31 Jan,2025-12-04T10:30:09.533717Z,52,208,129,p200617,0,0,None,0,,200617.jpg,1.3,409,183,12,0,244,False,0,0.0,[],James,0.1,468,158,False,None,4,1.03,i,4,11,2,2021-08-31,87.0,219,122,13,7242,20,51845,113,0.0,2.5,James,0
0,2000-09-14,3,285,True,True,100,100,3,0.17,79,199598,None,,0,0,-1,1,150.2,154,106,219,12.4,None,,1,3,4.2,4.2,3,0.87,0.05,2.46,0.14,1.59,24.73,1.4,0.09,Ethan,4.2,57,27,30,1.7,1,False,54.7,151,83,354,False,317.6,112,39,1589,,2026-01-01T21:30:11.936054Z,49,293,181,p199598,0,0,None,0,,199598.jpg,3.4,132,56,96,0,244,False,0,0.0,[],Ampadu,0.1,430,145,False,None,18,1.02,a,44,11,2,2023-07-19,77.0,235,129,61,25230,899,21568,786,0.9,12.4,Ampadu,6
0,2002-01-26,0,0,False,True,0,0,0,0,0,248937,None,,0,0,-1,1,0.0,738,317,0,0,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Sam,0.0,709,298,0,0,0,False,0.0,742,317,355,False,0.0,742,317,0,has joined Pogon Szczecin permanently.,2025-09-02T12:00:32.393623Z,49,312,192,p248937,0,0,None,0,,248937.jpg,0.0,742,317,0,0,241,False,0,0,[],Greenwood,0.0,622,246,False,None,0,0,u,0,11,2,2021-01-09,0.0,730,315,0,1234,0,10026,13,0.0,0.0,Greenwood,0
2,2000-05-06,0,146,True,True,None,None,2,0.28,15,486520,None,,0,0,-3,3,72.2,257,155,68,9.42,None,,0,3,2.7,2.7,7,0.32,0.04,0.32,0.04,0.00,15.36,2.13,0.0,Ilia,2.7,154,64,16,2.22,0,False,17.6,341,164,356,False,97.4,311,138,650,,None,47,382,237,p486520,0,0,None,0,,486520.jpg,2.3,268,116,37,0,34,False,0,0.0,[],Gruev,0.0,574,212,False,None,7,0.97,a,16,11,2,2023-08-31,6.0,395,194,28,4550,452,5670,138,0.6,6.0,Gruev,1
0,2001-02-27,0,0,False,True,0,0,0,0,0,433952,None,,0,0,-1,1,0.0,740,319,0,0,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Largie,0.0,712,300,0,0,0,False,0.0,744,319,357,False,0.0,744,319,0,has joined Valencia on loan for the rest of the season.,2025-09-02T12:00:32.377624Z,49,316,194,p433952,0,0,None,0,,433952.jpg,0.0,744,319,0,0,21,False,0,0,[],Ramazani,0.0,686,292,False,None,0,0,u,0,11,2,2024-08-22,0.0,732,317,0,203,0,4284,10,0.0,0.0,Ramazani,0
0,1998-09-10,2,158,True,True,100,100,2,0.26,19,248056,None,,0,0,-2,2,122.5,179,120,76,9.72,None,,0,3,1.2,1.2,1,0.61,0.08,1.44,0.19,0.83,13.06,1.67,0.11,Tanaka,1.2,264,116,15,1.92,2,False,33.3,265,130,358,False,133.0,270,119,704,,2025-08-24T01:30:06.493361Z,48,359,222,p248056,0,0,None,0,,248056.jpg,2.3,270,118,42,0,108,False,0,0.0,[],Ao,0.3,327,110,False,None,7,0.89,a,15,11,2,2024-08-30,78.0,231,126,41,48498,559,47323,2534,0.3,8.5,Tanaka,1
0,2006-06-15,0,0,False,True,0,0,0,0,0,536119,None,,0,0,0,0,0.0,683,278,0,0,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Charlie,0.0,640,248,0,0,0,False,0.0,687,277,359,False,0.0,686,276,0,Has joined Doncaster Rovers on loan for the rest of the season.,2025-08-11T01:12:36.647868Z,45,450,272,p536119,0,0,None,0,,536119.jpg,0.0,690,280,0,0,244,False,0,0,[],Crew,0.0,758,329,False,None,0,0,u,0,11,2,2024-03-28,0.0,663,269,0,0,0,957,1,0.0,0.0,Crew,0
0,2002-05-04,0,0,False,True,0,0,0,0,0,462635,None,,0,0,0,0,0.0,671,266,0,0,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Joe,0.0,626,234,0,0,0,False,0.0,675,265,360,False,0.0,672,263,0,Has joined Hull City on loan for the rest of the season.,2025-08-11T11:07:52.207439Z,45,427,256,p462635,0,0,None,0,,462635.jpg,0.0,678,268,0,0,241,False,0,0,[],Gelhardt,0.0,725,311,False,None,0,0,u,0,11,2,2021-02-07,0.0,650,257,0,0,0,2859,3,0.0,0.0,Gelhardt,0
0,2004-02-18,0,0,False,True,0,0,0,0,0,470294,None,,0,0,0,0,0.0,672,267,0,0,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Darko,0.0,627,235,0,0,0,False,0.0,676,266,361,False,0.0,673,264,0,has joined Hull City permanently.,2025-09-02T13:38:58.066167Z,45,429,257,p470294,0,0,None,0,,470294.jpg,0.0,679,269,0,0,241,False,0,0,[],Gyabi,0.0,649,265,False,None,0,0,u,0,11,2,2022-07-04,0.0,651,258,0,1165,0,8293,14,0.0,0.0,Gyabi,0
0,1999-08-02,0,22,True,True,100,100,1,0.45,1,235826,None,,0,0,-6,6,20.7,360,44,9,4.03,None,,0,4,0.3,0.3,0,0.08,0.04,0.73,0.33,0.65,4.77,2.14,0.29,Joël,0.3,357,44,6,2.69,0,False,11.2,381,46,362,False,6.0,442,49,201,,2025-09-11T17:30:06.758854Z,49,311,55,p235826,0,0,2,0,,235826.jpg,1.1,420,48,8,0,152,False,0,0.0,[],Piroe,0.4,283,44,False,None,2,0.9,a,0,11,2,2023-08-24,90.0,212,41,11,35314,315,214827,729,0.1,2.2,Piroe,0
0,1993-09-05,0,0,False,True,0,0,0,0,0,106617,None,,0,0,-1,1,0.0,732,79,0,0,None,,0,4,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Patrick,0.0,699,70,0,0,0,False,0.0,736,80,363,False,0.0,736,80,0,has departed the club as a free agent.,2025-09-02T12:00:32.408955Z,49,283,54,p106617,0,0,None,0,,106617.jpg,0.0,736,80,0,0,241,False,0,0,[],Bamford,0.3,287,47,False,None,0,0,u,0,11,2,2018-07-31,0.0,722,79,0,16144,0,201624,195,0.0,0.0,Bamford,0
0,2003-10-19,0,0,False,True,0,0,0,0,0,565297,None,,0,0,0,0,0.0,761,83,0,0,None,,0,4,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Mateo,0.0,736,76,0,0,0,False,0.0,763,83,364,False,0.0,763,83,0,Has joined RCD Mallorca on loan for the rest of the season.,2025-08-11T11:07:32.622877Z,50,275,53,p565297,0,0,None,0,,565297.jpg,0.0,763,83,0,0,200,False,0,0,[],Joseph Fernández-Regatillo,0.0,713,84,False,None,0,0,u,0,11,2,2022-11-04,0.0,754,83,0,0,0,2406,2,0.0,0.0,Mateo Joseph,0
0,1998-12-14,4,151,True,True,100,100,2,0.3,11,174594,None,,0,0,0,0,44.7,316,36,31,4.7,None,,0,4,0.8,0.8,1,0.35,0.05,4.86,0.73,4.51,12.40,1.88,0.68,Lukas,0.8,302,36,14,2.12,4,False,44.9,202,24,365,False,161.8,239,19,593,,2025-12-04T19:00:09.704394Z,50,245,50,p174594,0,1,1,0,,174594.jpg,2.3,273,27,15,0,80,False,0,0.0,[],Nmecha,0.5,243,38,False,None,6,0.91,a,5,11,2,2025-07-01,242.0,66,23,42,179385,1385,193062,1933,0.2,8.4,Nmecha,0
2,1997-10-30,4,221,True,True,100,100,1,0.1,23,180135,1,,0,0,-2,2,327.0,43,37,94,9.65,2,,1,3,0.0,0.0,0,1.27,0.13,2.01,0.21,0.74,11.28,1.16,0.08,Sean,0.0,691,287,15,1.54,1,False,60.9,132,72,493,False,228.2,180,75,877,,2025-11-27T15:30:07.230475Z,48,347,217,p180135,0,0,None,0,,180135.jpg,3.3,138,59,36,0,241,False,0,0.0,[],Longstaff,0.2,341,113,False,None,10,1.03,a,35,11,2,2025-07-18,54.0,279,150,40,174982,166,176821,407,0.0,8.3,Longstaff,1
5,1998-11-15,6,346,True,True,100,100,3,0.18,49,466525,3,,0,0,-1,1,603.6,4,4,163,9.59,1,,2,3,4.2,4.2,2,2.85,0.17,4.94,0.29,2.09,22.89,1.35,0.12,Anton,4.2,58,28,28,1.65,3,False,121.1,18,15,660,False,392.8,54,15,1529,,2025-11-24T11:30:07.231421Z,49,325,200,p466525,0,0,None,0,,466525.jpg,4.6,32,14,78,0,80,False,0,0.0,[],Stach,3.2,104,32,False,None,18,1.06,a,36,11,2,2025-07-22,213.0,77,48,87,907525,9636,560029,17807,0.9,17.8,Stach,2
0,1997-12-10,3,153,True,True,100,100,3,0.19,16,201595,None,,0,0,0,0,0.0,655,82,0,0.0,None,,0,1,3.0,3.0,1,0.00,0.0,0.00,0.0,0.00,26.68,1.67,0.0,Lucas Estella,3.0,126,10,29,1.81,0,False,32.2,269,17,665,False,322.4,108,16,1440,,2025-09-11T17:30:07.176029Z,45,405,22,p201595,0,0,None,0,,201595.jpg,2.7,225,17,100,0,30,False,38,2.38,[],Perri,0.3,328,45,False,None,16,1.0,a,0,11,2,2025-07-26,0.0,632,71,43,32894,1573,48954,731,0.7,9.6,Perri,2
2,1997-03-16,15,299,True,True,100,100,3,0.21,12,177815,None,,1,-1,5,-5,186.2,113,6,44,3.03,None,,2,4,6.8,6.8,8,0.86,0.06,8.80,0.61,7.95,16.32,1.12,0.55,Dominic,6.8,6,1,20,1.38,9,False,111.3,28,5,691,False,361.4,79,7,1309,,2025-12-04T19:00:10.210491Z,60,84,27,p177815,0,0,None,0,,177815.jpg,4.7,29,3,24,0,241,False,0,0.0,[],Calvert-Lewin,12.7,29,7,False,None,14,0.96,a,8,11,2,2025-08-15,573.0,6,5,89,2157365,218417,576335,32690,1.1,14.8,Calvert-Lewin,1
2,2000-05-24,3,163,True,True,100,100,2,0.17,19,435997,None,,0,0,0,0,160.9,141,97,71,6.2,None,,0,3,1.8,1.8,1,0.81,0.07,3.55,0.31,2.74,16.43,1.43,0.24,Noah,1.8,222,96,21,1.83,2,False,58.9,138,74,698,False,170.6,230,99,1031,,2025-10-17T00:30:11.157914Z,55,145,92,p435997,0,0,None,0,,435997.jpg,2.7,230,101,35,0,207,False,0,0.0,[],Okafor,0.1,453,154,False,None,13,1.13,a,17,11,2,2025-08-21,257.0,61,40,49,56441,522,47588,922,0.3,8.9,Okafor,2
0,1998-02-23,0,45,True,True,None,None,1,0.21,39,220627,None,,0,0,-1,1,7.7,406,148,44,9.23,None,,0,2,2.0,2.0,0,0.01,0.0,0.13,0.03,0.12,11.09,2.33,0.03,James,2.0,198,73,9,1.89,0,False,11.6,375,133,706,False,84.2,328,124,429,,None,39,730,211,p220627,0,0,None,0,,220627.jpg,1.5,377,136,19,0,241,False,0,0.0,[],Justin,0.2,339,125,False,None,4,0.84,a,5,11,2,2025-08-25,23.0,339,110,18,39640,1038,24980,522,0.5,4.6,Justin,1
0,2008-10-08,0,0,True,True,100,100,0,0,0,600882,None,,0,0,0,0,0.0,707,75,0,0,None,,0,4,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Harry,0.0,664,66,0,0,0,False,0.0,712,76,741,False,0.0,712,76,0,,2025-10-02T14:30:07.989923Z,45,481,67,p600882,0,0,None,0,,600882.jpg,0.0,713,76,0,0,241,False,0,0,[],Gray,0.1,434,63,False,None,0,0,a,0,11,2,2025-04-20,0.0,691,75,0,27363,622,18858,762,0.0,0.0,Gray,0
0,2007-08-18,0,0,True,True,None,None,0,0,0,565863,None,,0,0,0,0,0.0,691,284,0,0,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Sam,0.0,648,254,0,0,0,False,0.0,696,284,787,False,0.0,695,283,0,,None,45,462,281,p565863,0,0,None,0,,565863.jpg,0.0,697,285,0,0,243,False,0,0,[],Chambers,0.0,784,346,False,None,0,0,a,0,11,2,2024-08-22,0.0,673,277,0,126,77,14,9,0.0,0.0,Chambers,0
0,1992-10-02,6,244,True,True,100,100,6,0.38,25,116535,None,,0,0,-1,1,0.1,465,15,0,0.0,None,,1,1,5.1,4.1,10,0.02,0.0,0.02,0.0,0.00,16.70,1.04,0.0,Alisson,4.6,39,4,18,1.12,0,False,28.0,291,20,366,False,280.6,139,20,1440,,2025-11-27T10:00:06.952479Z,54,157,4,p116535,0,0,None,0,,116535.jpg,3.9,84,6,135,0,30,False,33,2.06,[],Becker,6.0,68,10,False,None,16,1.0,a,0,12,14,2018-07-19,0.0,766,88,62,482904,25651,1184505,5374,0.9,11.5,A.Becker,0
0,2000-09-29,0,70,True,True,None,None,1,0.2,7,449027,None,,0,0,-3,3,0.0,596,75,0,0.0,None,,0,1,0.5,-0.5,0,0.00,0.0,0.00,0.0,0.00,7.10,1.42,0.0,Giorgi,0.0,536,80,10,2.0,0,False,13.9,362,22,367,False,140.0,262,22,450,,None,42,626,36,p449027,0,0,None,1,,449027.jpg,3.8,90,7,43,0,79,False,17,3.4,[],Mamardashvili,0.6,237,32,False,None,5,1.0,a,0,12,14,2024-08-27,0.0,563,61,19,149133,418,156894,1469,0.0,4.5,Mamardashvili,0
0,2005-02-24,0,0,True,True,None,None,0,0,0,586268,None,,-1,1,-2,2,0.0,487,17,0,0,None,,0,1,0.5,-0.5,0,0.00,0,0.00,0,0.00,0.00,0,0,Ármin,0.0,422,25,0,0,0,False,0.0,498,31,368,False,0.0,495,31,0,,None,38,793,91,p586268,0,0,None,0,,586268.jpg,0.0,505,31,0,0,98,False,0,0,[],Pécsi,0.3,306,41,False,None,0,0,a,0,12,14,2025-06-07,0.0,447,2,0,48967,115,28218,449,0.0,0.0,Pécsi,0
0,1997-03-04,0,0,True,True,None,None,0,0,0,155503,None,,0,0,-1,1,0.0,499,28,0,0,None,,0,1,0.5,-0.5,0,0.00,0,0.00,0,0.00,0.00,0,0,Freddie,0.0,435,36,0,0,0,False,0.0,509,41,369,False,0.0,506,41,0,,None,39,724,73,p155503,0,0,None,0,,155503.jpg,0.0,516,41,0,0,241,False,0,0,[],Woodman,0.2,378,54,False,None,0,0,a,0,12,14,2025-07-01,0.0,459,13,0,21516,101,14923,306,0.0,0.0,Woodman,0
4,2000-12-10,0,113,True,True,100,100,2,0.46,10,216094,None,,0,0,-3,3,73.4,251,72,12,2.77,None,,0,2,5.5,4.5,6,0.64,0.15,0.74,0.17,0.10,4.93,1.14,0.02,Jeremie,5.0,30,8,4,0.92,0,False,20.0,331,110,370,False,58.2,368,140,390,,2025-10-23T09:00:08.355744Z,57,118,10,p216094,0,0,None,0,,216094.jpg,3.6,113,43,18,0,152,False,0,0.0,[],Frimpong,5.8,71,25,False,None,4,0.92,a,2,12,14,2025-06-01,67.0,257,73,32,410864,44043,3023371,5521,0.9,5.6,Frimpong,0
0,2003-11-07,4,224,True,True,None,None,4,0.25,69,544877,None,,0,0,-4,4,240.5,82,19,101,6.43,None,,0,2,3.5,2.5,9,0.45,0.03,1.39,0.09,0.94,18.36,1.17,0.06,Milos,3.0,136,52,21,1.34,1,False,62.0,125,42,371,False,283.0,137,58,1413,,None,56,133,15,p544877,0,0,None,0,,544877.jpg,2.6,239,90,53,0,98,False,0,0.0,[],Kerkez,2.9,108,42,False,None,17,1.08,a,32,12,14,2025-06-26,96.0,203,49,52,283775,6408,750389,2995,0.5,9.3,Kerkez,3
0,1994-03-11,2,108,True,True,None,None,2,0.37,19,122798,None,,0,0,-2,2,166.8,137,35,27,5.05,None,,1,2,1.9,0.9,0,0.72,0.13,0.92,0.17,0.21,5.67,1.06,0.04,Andrew,1.4,254,95,7,1.31,0,False,32.2,270,92,372,False,105.2,300,114,481,,None,58,104,7,p122798,0,0,None,0,,122798.jpg,1.9,333,128,19,0,243,False,0,0.0,[],Robertson,1.0,183,72,False,None,4,0.75,a,8,12,14,2017-07-21,49.0,288,90,23,49774,1335,123954,1318,0.2,4.0,Robertson,0
0,1991-07-08,4,311,True,True,None,None,7,0.33,182,97032,None,,0,0,-1,1,116.4,184,45,197,9.38,None,,0,2,3.9,2.9,6,0.59,0.03,1.51,0.07,0.92,23.80,1.13,0.04,Virgil,3.4,105,39,28,1.33,0,False,82.5,66,12,373,False,567.6,10,4,1890,,None,59,90,5,p97032,0,0,None,0,,97032.jpg,3.8,98,39,44,0,152,False,0,0.0,[],van Dijk,22.5,15,5,False,None,21,1.0,a,15,12,14,2018-01-01,142.0,136,25,79,2546961,42120,2993248,27005,0.6,13.4,Virgil,3
0,1999-05-25,6,303,True,True,100,100,7,0.35,150,204716,None,,0,0,-1,1,99.4,209,54,180,9.07,None,,0,2,4.1,3.1,7,0.71,0.04,1.52,0.08,0.81,21.23,1.07,0.04,Ibrahima,3.6,90,33,25,1.26,0,False,62.9,120,40,374,False,456.4,32,14,1786,,2025-10-05T01:30:08.114532Z,54,163,19,p204716,0,0,None,0,,204716.jpg,3.8,96,38,60,0,73,False,0,0.0,[],Konaté,3.4,98,37,False,None,21,1.06,a,30,12,14,2021-07-01,71.0,247,69,79,519986,17024,533534,6067,0.7,14.6,Konaté,5
2,2003-07-09,2,157,True,True,0,100,4,0.39,46,492777,None,,0,0,0,0,105.2,198,48,65,6.3,None,,0,2,0.0,3.9,6,0.84,0.08,1.02,0.1,0.18,10.77,1.04,0.02,Conor,4.4,49,15,13,1.26,0,False,32.3,268,91,375,False,157.4,244,98,928,Knee injury - Unknown return date,2026-01-09T17:30:11.990256Z,50,266,44,p492777,0,0,None,0,,492777.jpg,2.8,215,87,43,0,242,False,0,0.0,[],Bradley,0.2,352,128,False,None,12,1.16,i,19,12,14,2023-09-25,62.0,268,77,42,62393,2730,60932,3459,0.9,8.4,Bradley,5
2,1997-05-23,2,73,True,True,100,100,2,0.73,18,171287,None,,0,0,-1,1,56.3,294,97,19,6.95,None,,1,2,0.9,-0.1,1,0.53,0.19,0.71,0.26,0.18,3.14,1.15,0.07,Joe,0.4,348,128,5,1.83,0,False,14.6,359,127,376,False,70.2,346,131,246,,2025-12-13T19:30:11.021904Z,49,291,48,p171287,0,0,None,0,,171287.jpg,2.5,246,95,8,0,241,False,0,0.0,[],Gomez,0.1,412,152,False,None,3,1.1,a,1,12,14,2015-06-20,20.0,349,118,25,20699,488,26282,174,0.1,5.1,Gomez,2
0,1996-05-12,0,0,False,True,0,0,0,0,0,214285,None,,0,0,-2,2,0.0,728,255,0,0,None,,0,2,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Konstantinos,0.0,692,248,0,0,0,False,0.0,733,255,377,False,0.0,733,255,0,has joined AS Roma on loan for the rest of the season.,2025-09-22T09:16:54.545563Z,48,352,60,p214285,0,0,None,0,,214285.jpg,0.0,733,255,0,0,83,False,0,0,[],Tsimikas,0.0,579,210,False,None,0,0,u,0,12,14,2020-08-10,0.0,716,254,0,1669,0,12157,26,0.0,0.0,Tsimikas,0
0,2006-11-18,0,0,True,True,100,100,0,0,0,611926,None,,0,0,-3,3,0.0,467,170,0,0,None,,0,2,0.5,-0.5,0,0.00,0,0.00,0,0.00,0.00,0,0,Amara,0.0,403,144,0,0,0,False,0.0,480,171,378,False,0.0,477,171,0,,2025-10-30T11:30:08.685763Z,37,795,261,p611926,0,0,None,0,,611926.jpg,0.0,488,172,0,0,241,False,0,0,[],Nallo,0.9,193,76,False,None,0,0,a,0,12,14,2024-02-27,0.0,426,159,0,135768,15467,54031,5308,0.0,0.0,Nallo,0
